Scenario Number,Scenario Name,Planning Area,Sector,End Use,Units,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
2,Mid-Low,SMUD,Commercial,Lighting - General,GWh,0,6.347327896,9.663347474,13.43023892,17.29713972,20.63348211,21.49458956,23.50320832,24.98698783,26.27192858,26.6016004,27.00422515
2,Mid-Low,SMUD,Commercial,Lighting - General,MM Therms,0,0.011744849,0.02231041,0.031826916,0.049848317,0.067200916,0.08378101,0.099958209,0.115321081,0.129746034,0.142978448,0.154652605
2,Mid-Low,SMUD,Commercial,Lighting - Indoor Equipment,GWh,0,0.015486604,0.030965439,0.046385136,0.061754319,0.077098286,0.092400382,0.107639346,0.122759937,0.137616263,0.151864882,0.164901825
2,Mid-Low,SMUD,Commercial,Lighting - Indoor Equipment,MM Therms,0,3.92E-05,7.84E-05,0.00011751,0.000156617,0.00019562,0.000234471,0.000273031,0.000311067,0.000348123,0.000383258,0.000414942
2,Mid-Low,SMUD,Commercial,Lighting - Outdoor,GWh,0,0.015486604,0.030965439,0.046385136,0.072047931,0.097987436,0.124071797,0.150154176,0.176222957,0.202214721,0.227781155,0.252178161
2,Mid-Low,SMUD,Commercial,Lighting - Outdoor,MM Therms,0,3.92E-05,7.84E-05,0.00011751,0.000281905,0.000446823,0.000612058,0.000777497,0.000942901,0.001107709,0.001270453,0.001429384
2,Mid-Low,SMUD,Commercial,MachDr,GWh,0,10.37611654,20.95975542,31.75506707,42.61687762,53.57718824,64.67997785,73.58526008,80.2075541,85.36540262,89.58870023,95.01149604
2,Mid-Low,SMUD,Commercial,Miscellaneous,GWh,0,0.104497358,0.198590801,0.283320691,0.359416262,0.427432974,0.487555053,0.53932159,0.581063479,0.609708192,0.621125532,0.612841963
2,Mid-Low,SMUD,Commercial,Miscellaneous,MM Therms,0,0.000724891,0.001407279,0.002051408,0.002660505,0.003235742,0.003777001,0.004278949,0.004728015,0.005100515,0.005364316,0.005497521
2,Mid-Low,SMUD,Commercial,Office Equipment,GWh,0,0.144107136,0.267030523,0.370744429,0.488376942,0.577247358,0.633939615,0.659604673,0.661026967,0.646432826,0.622409422,0.593850332
2,Mid-Low,SMUD,Commercial,Office Equipment,MM Therms,0,0.000672477,0.003077875,0.005889954,0.010163812,0.0142919,0.018250549,0.021984383,0.025457245,0.028653204,0.039966921,0.051179249
2,Mid-Low,SMUD,Commercial,Refrigeration,GWh,0,3.566829703,7.204995999,10.91592562,14.71028067,18.56462977,22.49605254,26.48570641,30.55506229,34.56392701,38.65486982,42.73536314
2,Mid-Low,SMUD,Commercial,Refrigeration,MM Therms,0,1.55E-05,2.77E-05,3.58E-05,0.000403592,0.000773893,0.001149264,0.001529556,0.00191425,0.002301497,0.002690903,0.003083562
2,Mid-Low,SMUD,Commercial,Water Heating,GWh,0,0.028802741,0.028388957,-0.002310263,-0.018755496,-0.064497533,-0.13910504,-0.243646478,-0.379179676,-0.546515163,-0.74748698,-0.981178457
2,Mid-Low,SMUD,Commercial,Water Heating,MM Therms,0,0.04410281,0.092897892,0.14436002,0.198905836,0.256939043,0.318407154,0.383290335,0.457340458,0.535778706,0.618124172,0.703940188
2,Mid-Low,SMUD,Commercial,WholeBlg,GWh,0,31.70812514,59.43743205,87.7077897,116.5646579,146.0051307,176.0227674,206.4242166,237.1399788,267.4192723,296.6302666,326.5397445
2,Mid-Low,SMUD,Commercial,WholeBlg,MM Therms,0,0.131145005,0.305255568,0.451067357,0.56441009,0.679292266,0.792916139,0.910063261,1.030112767,1.152715097,1.276539166,1.401664227
2,Mid-Low,SMUD,Industrial,HVAC,MM Therms,0,0,0,0,0,0,0.009262444,0.015964145,0.021875319,0.02605224,0.018300307,0.012710939
2,Mid-Low,SMUD,Industrial,Miscellaneous,GWh,0,1.19299218,1.189757385,1.18762008,1.18556967,1.183389045,1.1823144,1.181240731,1.180168037,1.179096317,1.17802557,1.17695385
2,Mid-Low,SMUD,Industrial,ProcHeat,GWh,0,0.09655457,0.195040231,0.295495606,0.397960088,0.50247386,0.572743911,0.618411826,0.64810431,0.667423113,0.680005731,0.701143283
2,Mid-Low,SMUD,Industrial,ProcHeat,MM Therms,0,0,0,0,0,0,0.024985169,0.043636718,0.060144839,0.15347824,0.162992091,0.166796134
2,Mid-Low,SMUD,Industrial,WholeBlg,MM Therms,0,0.2980395,0.598670113,0.902322217,1.211220166,1.452499449,1.666959699,1.88779795,2.120207129,2.373851388,2.66269966,3.001757677
2,Mid-Low,SMUD,Mining,OilGasExtract,MM Therms,0,0.000251809,0.000496369,0.000731697,0.00095738,0.001173206,0.001379601,0.001576738,0.001765172,0.001945282,0.002117288,0.002281559
2,Mid-Low,SMUD,Residential,Behavior,GWh,0,23.95163349,24.44228441,24.94457168,25.46386583,26.00931846,26.55522977,27.11259925,27.68166739,28.26267975,28.85588701,29.43702471
2,Mid-Low,SMUD,Residential,HVAC - Cooling,GWh,0,1.945856574,4.128070668,6.658073256,9.501977948,12.50405346,15.43090209,18.3110479,21.13578263,23.9113593,26.6420806,29.41980861
2,Mid-Low,SMUD,Residential,HVAC - General,GWh,0,0.03804343,0.077062674,0.116963971,0.157723509,0.19944537,0.24212999,0.285886585,0.330790109,0.376890062,0.424167343,0.472402456
2,Mid-Low,SMUD,Residential,HVAC - General,MM Therms,0,0.068075062,0.14519049,0.213800845,0.277305302,0.33919895,0.399207951,0.461302936,0.514020903,0.565189516,0.614826965,0.658849807
2,Mid-Low,SMUD,Residential,HVAC - Heating,GWh,0,-0.079394279,-0.242435709,-0.485552464,-0.80041027,-1.177230334,-1.6113099,-2.123026726,-2.714107012,-3.386118709,-4.140654232,-4.970643307
2,Mid-Low,SMUD,Residential,HVAC - Heating,MM Therms,0,0.011192579,0.034179721,0.068428043,0.112763225,0.165736758,0.226704993,0.298474971,0.381261642,0.475287825,0.580752291,0.696632675
2,Mid-Low,SMUD,Residential,Lighting - General,GWh,0,27.80993669,59.80654699,99.40208604,143.4658723,179.9577228,204.4048217,212.4344201,221.7169497,230.3547379,242.0586197,252.5400133
2,Mid-Low,SMUD,Residential,Lighting - General,MM Therms,0,-0.000503001,-0.001174008,-0.002014912,-0.003019964,-0.004175754,-0.00540154,-0.006653764,-0.007915793,-0.009177317,-0.010441351,-0.011723807
2,Mid-Low,SMUD,Residential,Miscellaneous,GWh,0,2.941889827,5.131018964,7.196968177,9.100226475,8.390515358,7.145710628,5.306072078,2.777088159,0.177409403,-3.171820688,-6.119863088
2,Mid-Low,SMUD,Residential,Miscellaneous,MM Therms,0,0.009571625,0.019385158,0.029430927,0.039693223,0.050129764,0.060688767,0.071246115,0.081566062,0.091266981,0.099829168,0.106834012
2,Mid-Low,SMUD,Residential,Plug Load - Appliances,GWh,0,0.017653219,0.035897181,0.054247515,0.07320201,0.092286137,0.109227022,-0.283345417,-0.517873111,-0.513396372,-0.509259431,-0.624454808
2,Mid-Low,SMUD,Residential,Plug Load - Appliances,MM Therms,0,0.057801974,0.117752144,0.178112628,0.239044949,0.300449469,0.362238751,0.42428282,0.48653214,0.548925316,0.611446003,0.674118654
2,Mid-Low,SMUD,Residential,Plug Load - Consumer Electronics,GWh,0,0.084462181,0.170613607,0.25848806,0.348120003,-1.787538886,-1.739417439,-1.690333562,-1.640268007,-1.589201142,-1.537112939,-1.486036061
2,Mid-Low,SMUD,Residential,Refrig/Freezer,GWh,0,9.739436732,16.44025747,23.13997663,29.43400829,35.06710556,40.24890026,45.09595296,49.68947099,54.08593476,58.32567113,62.74229833
2,Mid-Low,SMUD,Residential,Water Heating,GWh,0,1.063852368,2.037793404,2.92661157,3.739799009,4.486615708,5.172367141,5.24249911,5.216139614,5.091205674,4.853275647,4.563850569
2,Mid-Low,SMUD,Residential,Water Heating,MM Therms,0,0.101713931,0.219715666,0.349864151,0.496948763,0.650052442,0.812807351,0.959365406,1.116521339,1.382232027,1.680364939,1.988076066
2,Mid-Low,SMUD,Residential,WholeBlg,GWh,0,8.203120433,16.19805709,24.19677919,35.28390184,46.34335248,57.41067777,67.55202213,77.53304398,87.29174258,96.68636494,106.1056949
2,Mid-Low,SMUD,Residential,WholeBlg,MM Therms,0,0.664656321,0.92433045,1.201402144,1.775315802,2.372737839,2.995146284,3.638635183,4.296910238,4.962254018,5.635866903,6.308999006
3,Mid-Mid,BUGL,AGWP,MachDr,MM Therms,0,0.000147495,0.000310083,0.00129308,0.002331741,0.00338445,0.004407958,0.00536226,0.006221022,0.006166144,0.005968191,0.00568033
3,Mid-Mid,BUGL,AGWP,WholeBlg,MM Therms,0,0.002768123,0.005466997,0.008099498,0.010668976,0.013116645,0.0154785,0.01778428,0.020038175,0.02224251,0.024397259,0.026501438
3,Mid-Mid,BUGL,Commercial,Cooking,GWh,0,0.002630969,0.005649021,0.009069301,0.012623049,0.015861519,0.018464646,0.019944758,0.020859738,0.021751112,0.022616131,0.02350613
3,Mid-Mid,BUGL,Commercial,Cooking,MM Therms,0,0.00544367,0.011469801,0.017604225,0.023835365,0.03015882,0.036572668,0.043013491,0.049501501,0.056035876,0.062612877,0.069232554
3,Mid-Mid,BUGL,Commercial,HVAC - Cooling,GWh,0,4.415617363,8.809518759,12.96299785,16.95844158,20.8182695,24.60897706,27.84184039,30.51003736,33.04049993,35.40575497,37.92248097
3,Mid-Mid,BUGL,Commercial,HVAC - General,GWh,0,0.34153392,0.650451877,0.929635406,1.92301654,2.897733674,3.864954855,5.043781314,6.218893658,7.408895147,8.616820379,9.829523534
3,Mid-Mid,BUGL,Commercial,HVAC - General,MM Therms,0,0.000858027,0.001748936,0.002630242,0.006328376,0.010180919,0.01406617,0.017886575,0.021488746,0.025091781,0.028696748,0.032308661
3,Mid-Mid,BUGL,Commercial,HVAC - Heating,GWh,0,-0.014298443,-0.042655947,-0.085982061,-0.145104152,-0.219933496,-0.31008559,-0.415982951,-0.538375097,-0.677778053,-0.834725739,-1.007368194
3,Mid-Mid,BUGL,Commercial,HVAC - Heating,MM Therms,0,0.000417916,0.001246569,0.002513143,0.004241668,0.006431772,0.009071703,0.012175174,0.01576489,0.019855658,0.02446367,0.02953556
3,Mid-Mid,BUGL,Commercial,Lighting - General,GWh,0,6.945964246,14.21034642,21.69644819,29.75187596,36.62760967,42.8392736,48.19690154,52.61706415,55.52010326,57.12221969,60.03745351
3,Mid-Mid,BUGL,Commercial,Lighting - General,MM Therms,0,0.000611056,0.001160775,0.001655069,0.002680522,0.003664996,0.004611249,0.005521789,0.006396455,0.007231245,0.008013376,0.008722252
3,Mid-Mid,BUGL,Commercial,Lighting - Indoor Equipment,GWh,0,0.003252499,0.006528159,0.009846063,0.013187992,0.016555373,0.019955312,0.023367261,0.026776228,0.030154068,0.03342874,0.036470522
3,Mid-Mid,BUGL,Commercial,Lighting - Indoor Equipment,MM Therms,0,1.93E-06,3.87E-06,5.80E-06,7.73E-06,9.67E-06,1.16E-05,1.35E-05,1.54E-05,1.73E-05,1.90E-05,2.06E-05
3,Mid-Mid,BUGL,Commercial,Lighting - Outdoor,GWh,0,0.003252499,0.006528159,0.009846063,0.016037669,0.022374265,0.028817932,0.035309721,0.041849244,0.048432814,0.054986669,0.061321157
3,Mid-Mid,BUGL,Commercial,Lighting - Outdoor,MM Therms,0,1.93E-06,3.87E-06,5.80E-06,1.56E-05,2.54E-05,3.52E-05,4.51E-05,5.51E-05,6.50E-05,7.48E-05,8.44E-05
3,Mid-Mid,BUGL,Commercial,MachDr,GWh,0,0.040924332,0.083894041,0.127951223,0.292034176,0.454780419,0.61794324,0.77984187,0.942250458,1.108120946,1.277454464,1.447816679
3,Mid-Mid,BUGL,Commercial,Miscellaneous,GWh,0,0.02060799,0.039182481,0.055930703,0.0709932,0.084478531,0.096423644,0.106735048,0.115082509,0.120859482,0.12324985,0.12176277
3,Mid-Mid,BUGL,Commercial,Miscellaneous,MM Therms,0,4.09E-05,7.98E-05,0.000117055,0.000152674,0.000186807,0.000219372,0.000250061,0.000278075,0.000302018,0.000320021,0.000330782
3,Mid-Mid,BUGL,Commercial,Office Equipment,GWh,0,0.028247866,0.396634632,1.168583707,1.928299019,2.680079013,3.433064888,4.032343998,4.254744399,4.434059692,4.554884551,4.672542782
3,Mid-Mid,BUGL,Commercial,Office Equipment,MM Therms,0,0.000559437,0.001113124,0.001665297,0.002308171,0.002947698,0.003585553,0.003798368,0.004000162,0.004187311,0.004362576,0.00452556
3,Mid-Mid,BUGL,Commercial,Refrigeration,GWh,0,1.059339763,2.173710768,3.339854804,4.554377933,5.803477367,7.086515006,8.387984645,9.70254984,10.89837567,12.18120396,13.48001862
3,Mid-Mid,BUGL,Commercial,Refrigeration,MM Therms,0,0,0,0,2.37E-05,4.75E-05,7.15E-05,9.57E-05,0.000120017,0.000144487,0.000169117,0.000193942
3,Mid-Mid,BUGL,Commercial,Water Heating,GWh,0,-0.003884108,-0.022867833,-0.057767013,-0.09673263,-0.151646119,-0.222265581,-0.309142994,-0.41295869,-0.534179003,-0.673522822,-0.829720445
3,Mid-Mid,BUGL,Commercial,Water Heating,MM Therms,0,0.004189855,0.008816153,0.013915717,0.019515454,0.025669845,0.032357088,0.039586681,0.047375132,0.055734131,0.064690532,0.074178549
3,Mid-Mid,BUGL,Commercial,WholeBlg,GWh,0,0.728141633,1.522549295,2.370407002,3.275817841,3.942568109,4.474672114,4.714113235,4.955926277,5.148616986,5.289060747,5.464240726
3,Mid-Mid,BUGL,Commercial,WholeBlg,MM Therms,0,0.006543407,0.013495842,0.019672005,0.024691506,0.029712791,0.035413597,0.041290977,0.047304675,0.053426803,0.059567381,0.065600098
3,Mid-Mid,BUGL,Industrial,HVAC,GWh,0,0.019656771,0.040709444,0.063163486,0.086748489,0.111077122,0.135752628,0.160419298,0.184411067,0.207148855,0.228175053,0.250684036
3,Mid-Mid,BUGL,Industrial,HVAC,MM Therms,0,0.001414792,0.002685091,0.003745993,0.004567511,0.003749498,0.002979177,0.002266194,0.001700054,0.001249559,0.000837195,0.000553819
3,Mid-Mid,BUGL,Industrial,Lighting,GWh,0,0.401075271,0.864516231,1.395822102,1.993829537,2.565685666,3.018565651,3.331516146,3.533091928,3.660973294,3.764122666,3.916485243
3,Mid-Mid,BUGL,Industrial,MachDr,GWh,0,0.502219524,1.136863644,1.917496853,2.713160378,3.376209424,3.848736761,4.158559468,4.35659556,4.479932038,4.595528898,4.753094386
3,Mid-Mid,BUGL,Industrial,ProcHeat,MM Therms,0,0.001725011,0.003599097,0.015421829,0.02691634,0.03546466,0.043111101,0.048807869,0.050638814,0.042903065,0.034365271,0.02836747
3,Mid-Mid,BUGL,Industrial,WholeBlg,MM Therms,0,0.012820968,0.025716204,0.03873665,0.051955492,0.062368415,0.071679345,0.081360392,0.091682479,0.103094646,0.116301809,0.132115313
3,Mid-Mid,BUGL,Mining,OilGasExtract,MM Therms,0,0.000304379,0.000565967,0.00082466,0.001077362,0.001322168,0.001558019,0.001784524,0.002001593,0.00220936,0.002408041,0.002597999
3,Mid-Mid,BUGL,Residential,Behavior,GWh,0,12.3178003,12.40804448,12.52438568,12.6092798,12.68191114,12.76786753,12.83517954,12.90305914,12.97151181,13.0405431,13.10899854
3,Mid-Mid,BUGL,Residential,HVAC - Cooling,GWh,0,0.524568468,0.977424598,1.479137609,2.024123433,2.595545394,3.17701548,3.762693346,4.346584329,4.925250529,5.494732203,6.071418531
3,Mid-Mid,BUGL,Residential,HVAC - General,GWh,0,0.215712864,0.448319945,0.681694971,1.084091653,1.483157089,1.88376393,2.277756041,2.671384318,3.073998498,3.484360308,3.895707862
3,Mid-Mid,BUGL,Residential,HVAC - General,MM Therms,0,0.003707641,0.018874404,0.034265681,0.049728579,0.065530044,0.083927236,0.102823844,0.121059235,0.139779134,0.158933358,0.178006079
3,Mid-Mid,BUGL,Residential,HVAC - Heating,GWh,0,-0.046688576,-0.142566671,-0.285533837,-0.470689024,-0.692281719,-0.947546419,-1.248466463,-1.59605696,-1.991239957,-2.434951891,-2.923035019
3,Mid-Mid,BUGL,Residential,HVAC - Heating,MM Therms,0,0.006359731,0.019416974,0.03889498,0.064123358,0.094349019,0.129185549,0.170285497,0.217797346,0.271842719,0.332556505,0.3993822
3,Mid-Mid,BUGL,Residential,Lighting - General,GWh,0,0.607489061,1.290708327,2.062845736,2.913383259,3.732297049,4.571241097,5.371245381,6.127615125,6.743707288,7.343393258,8.017935383
3,Mid-Mid,BUGL,Residential,Lighting - General,MM Therms,0,-0.000115018,-0.000228226,-0.000333781,-0.000432411,-0.000524775,-0.00061147,-0.000693035,-0.000769959,-0.000842682,-0.000911605,-0.000977089
3,Mid-Mid,BUGL,Residential,Miscellaneous,GWh,0,0.177831048,0.368062345,0.563891972,0.761843541,0.883661872,1.019416094,1.139920603,1.245676241,1.330659931,1.398801751,1.483281092
3,Mid-Mid,BUGL,Residential,Miscellaneous,MM Therms,0,0.002589852,0.005244289,0.007964923,0.010745717,0.013581494,0.016454811,0.019334691,0.022157437,0.024818035,0.027175948,0.029118438
3,Mid-Mid,BUGL,Residential,Plug Load - Appliances,GWh,0,0.049476557,0.448427708,1.257606192,2.050252093,2.841225799,3.639996919,4.275279536,4.513401676,4.726796723,4.880467156,5.026695862
3,Mid-Mid,BUGL,Residential,Plug Load - Appliances,MM Therms,0,0.010332538,0.021881069,0.034259436,0.047335448,0.061007327,0.075191599,0.089804852,0.104728849,0.119928105,0.135313042,0.150804339
3,Mid-Mid,BUGL,Residential,Plug Load - Consumer Electronics,GWh,0,0.006615243,0.013474665,0.020411075,0.027348852,0.034231782,0.039286336,0.043593339,0.047296122,0.050467156,0.053312043,0.056585878
3,Mid-Mid,BUGL,Residential,Refrig/Freezer,GWh,0,0.291408506,0.54533941,0.79827766,1.054641199,1.316092745,1.587052346,1.869914503,2.165519088,2.471122493,2.782044257,3.085307432
3,Mid-Mid,BUGL,Residential,Water Heating,GWh,0,-0.046475373,-0.142133342,-0.284871633,-0.469790771,-0.691140251,-0.946154127,-1.24681773,-1.594148342,-1.989072301,-2.432534017,-2.920387442
3,Mid-Mid,BUGL,Residential,Water Heating,MM Therms,0,0.038430468,0.10081672,0.160121831,0.222756057,0.282841739,0.345529824,0.406952646,0.457295164,0.515966305,0.58300849,0.657330852
3,Mid-Mid,BUGL,Residential,WholeBlg,GWh,0,1.754028524,3.421657098,5.200086322,8.929118051,12.7056201,16.52325917,20.23903132,23.95683468,27.66613513,31.3306052,34.95430049
3,Mid-Mid,BUGL,Residential,WholeBlg,MM Therms,0,0.150663147,0.186145404,0.221462247,0.419069459,0.617214614,0.814980593,1.012873802,1.210557257,1.40762531,1.60237401,1.792627488
3,Mid-Mid,BUGL,Streetlighting,Street Lighting,GWh,0,0.33823524,0.90623841,1.855363151,3.119623764,4.366645238,5.353438364,6.005277827,6.393906008,6.610520662,6.748927153,7.012444488
3,Mid-Mid,IID,AGWP,MachDr,GWh,0,0.84492186,1.753911902,2.716263132,3.710616127,4.720415433,5.736151553,6.750564831,7.757981872,8.756061015,9.743714484,10.74124974
3,Mid-Mid,IID,Commercial,Cooking,GWh,0,0.035295224,0.081339109,0.139388416,0.207337125,0.272967197,0.334567038,0.284455615,0.336493516,0.306316677,0.35395279,0.403789798
3,Mid-Mid,IID,Commercial,HVAC - Cooling,GWh,0,4.257428544,8.270526059,11.54684008,13.8148635,15.22955782,16.04647781,15.50810942,14.61455013,13.34797028,12.0922315,11.01758247
3,Mid-Mid,IID,Commercial,HVAC - General,GWh,0,0.542360545,1.032707923,1.475303545,3.015313551,4.509647833,5.969036325,7.737983758,9.479207797,11.20325121,12.89746381,14.55755633
3,Mid-Mid,IID,Commercial,HVAC - Heating,GWh,0,-0.022711232,-0.06775347,-0.136571414,-0.23047923,-0.349335991,-0.492530964,-0.660735265,-0.855139402,-1.076563017,-1.325854173,-1.600074445
3,Mid-Mid,IID,Commercial,Lighting - General,GWh,0,8.10105009,15.94735613,23.16330265,29.91713305,34.37690648,39.3444671,43.42153499,45.94434506,46.95401818,47.10965437,48.29167429
3,Mid-Mid,IID,Commercial,Lighting - Indoor Equipment,GWh,0,0.005130431,0.010267668,0.015409584,0.020553557,0.025700631,0.030850374,0.035985412,0.04107946,0.046074468,0.05083997,0.055170292
3,Mid-Mid,IID,Commercial,Lighting - Outdoor,GWh,0,0.005130431,0.010267668,0.015409584,0.024909509,0.034554684,0.044287218,0.054029265,0.063764414,0.073454639,0.082962284,0.092051855
3,Mid-Mid,IID,Commercial,MachDr,GWh,0,0.481876519,1.053801757,1.707616432,2.609396789,3.541085364,4.487896149,5.438021466,6.383226299,7.319769717,8.242112855,9.170156499
3,Mid-Mid,IID,Commercial,Miscellaneous,GWh,0,0.03272919,0.062224934,0.08881245,0.112717761,0.134112956,0.153055091,0.169397406,0.182614998,0.191742721,0.195482192,0.193053837
3,Mid-Mid,IID,Commercial,Office Equipment,GWh,0,0.044868092,0.623094746,1.813847574,2.972374518,4.102474073,5.208389767,6.079981061,6.373873001,6.583953579,6.683519839,6.77254477
3,Mid-Mid,IID,Commercial,Refrigeration,GWh,0,1.108481658,2.446838863,4.013294747,5.715123393,7.46959853,9.242242241,10.99908652,12.74141659,14.43882091,16.1181962,17.82916907
3,Mid-Mid,IID,Commercial,Water Heating,GWh,0,-0.006169476,-0.036322812,-0.09175593,-0.154399824,-0.242585477,-0.355866676,-0.495117819,-0.661478324,-0.855771973,-1.079160335,-1.329338279
3,Mid-Mid,IID,Commercial,WholeBlg,GWh,0,0.724340971,1.471484351,2.229507862,3.012705514,3.806213357,4.597061197,5.387960329,6.178675333,6.969326236,7.746280417,8.503030692
3,Mid-Mid,IID,Industrial,Lighting,GWh,0,1.243895495,2.637231987,4.183099428,5.825137638,7.331616977,8.492048723,9.247544931,9.688267907,9.949268323,10.13892597,10.45411629
3,Mid-Mid,IID,Industrial,MachDr,GWh,0,0.019832628,0.040413903,0.060346676,0.079573366,0.098547015,0.117376058,0.136100736,0.154806716,0.173672468,0.192321902,0.210745102
3,Mid-Mid,IID,Industrial,ProcHeat,GWh,0,0.00561823,0.012324174,0.020014392,0.028399655,0.037194022,0.046190364,0.055245299,0.064210931,0.073003068,0.081576771,0.090346438
3,Mid-Mid,IID,Residential,HVAC - Cooling,GWh,0,3.241975037,6.655117119,10.34223391,14.57783523,18.9700418,22.9779564,26.30647362,28.67421666,29.78492928,29.80721409,31.00222803
