Facility Id,Facility Name,Facility  Status,Location  Street Address,Location  City,Location  State,Location  Zip,Locatino  Zip Four,Location  Area Code,Location  Phone Number,Location  Phone Extension,Location  Rep First,Location  Rep Last,Location  County Identity,Utm East,Utm North,Application  Date,Application  Number,Application  Status,Application  Type,Permit Number,Permit Status,PO Issue Date,BCAT Number,BCAT Description,CCAT Number,CCAT  Description,Naics Code,Sic Code1,Sic Code2,Emi Amt Av30 Co,Emi Amt Av30 Nox,Emi Amt Av30 Pm10,Emi Amt Av30 Rog,Emi Amt Av30 Sox,Emi Amt Av30 Tog
1440,ST. VINCENT MEDICAL GROUP,A,2131 W 3RD ST,LOS ANGELES,CA,90057,1900,213,4847153,     ,RICHARD,SEARS,LA  ,382.4840088,3769.696045,8/13/10,513590,31,10,G9742 ,ACTIVE      ,8/26/10,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0.25,2.09,0,0.1,0,0
1440,ST. VINCENT MEDICAL GROUP,A,2131 W 3RD ST,LOS ANGELES,CA,90057,1900,213,4847153,     ,RICHARD,SEARS,LA  ,382.4840088,3769.696045,9/12/12,542694,31,50,G21131,ACTIVE      ,10/24/12,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0.25,2.09,0,0.1,0,0
1440,ST. VINCENT MEDICAL GROUP,A,2131 W 3RD ST,LOS ANGELES,CA,90057,1900,213,4847153,     ,RICHARD,SEARS,LA  ,382.4840088,3769.696045,9/12/12,542696,31,50,G21132,ACTIVE      ,10/24/12,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0.25,2.09,0,0.1,0,0
1464,COACHELLA VALLEY WATER DIST(WRP 10),A,43-000 COOK ST,PALM DESERT,CA,92260,    ,951,9701020,     ,IVETTE,AYON,RV  ,559.6300049,3736.939941,1/1/90,02047E,31,20,E04283,ACTIVE      ,12/31/99,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,4941,    ,1.644,9.315,0,0,0.877,0
1464,COACHELLA VALLEY WATER DIST(WRP 10),A,43-000 COOK ST,PALM DESERT,CA,92260,    ,951,9701020,     ,IVETTE,AYON,RV  ,559.6300049,3736.939941,1/18/91,243553,31,10,D69946,ACTIVE      ,2/18/93,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,4941,    ,0,0,0,0,0,0
1464,COACHELLA VALLEY WATER DIST(WRP 10),A,43-000 COOK ST,PALM DESERT,CA,92260,    ,951,9701020,     ,IVETTE,AYON,RV  ,559.6300049,3736.939941,6/28/95,304808,31,96,D91876,ACTIVE      ,7/6/95,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,4941,    ,2,5,0,0,0,0
1464,COACHELLA VALLEY WATER DIST(WRP 10),A,43-000 COOK ST,PALM DESERT,CA,92260,    ,951,9701020,     ,IVETTE,AYON,RV  ,559.6300049,3736.939941,9/24/98,345217,31,96,F16166,ACTIVE      ,9/24/98,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,4941,    ,1,5,0,0,0,0
1464,COACHELLA VALLEY WATER DIST(WRP 10),A,43-000 COOK ST,PALM DESERT,CA,92260,    ,951,9701020,     ,IVETTE,AYON,RV  ,559.6300049,3736.939941,2/5/15,572853,31,96,G35146,ACTIVE      ,4/2/15,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221310,4941,    ,0.56,2.63,0.06,0.42,0,0
1483,"ACCESS BUSINESS GROUP LLC, NUTRILITE",A,5600 BEACH BLVD,BUENA PARK,CA,90622,2089,714,5621829,     ,KATHRYN ,HUBBARD,OR  ,407.6759949,3748.99707,1/31/97,323989,31,96,F5163 ,ACTIVE      ,1/31/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,311999,2099,    ,0,1,0,0,0,0
1489,SO CAL EDISON CO,A,13025 LOS ANGELES ST,IRWINDALE,CA,91706,    ,626,3029536,     ,PETER,WELSING,LA  ,408.8699951,3772.600098,2/6/02,397130,31,96,F48688,ACTIVE      ,2/6/02,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221118,4911,    ,0,1,0,0,0,0
1629,"LA UNI SCH DIST, MANN MIDDLE SCHOOL",A,7001 S SAINT ANDREWS PL,LOS ANGELES,CA,90047,1866,213,6997407,     ,ROSEMARIE,DE OCAMPO,LA  ,378.8609924,3760.087891,3/10/10,508741,31,30,G16631,ACTIVE      ,1/31/12,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611110,8211,    ,0,0,0,0,0,0
1680,"LA CO., SANITATION DIST",A,26200 SPRINGBROOK AVE,SAUGUS,CA,91355,    ,562,6997411,2117,AMY,KROEGER,LA  ,358.5390015,3808.730957,8/16/84,125241,31,10,D69531,ACTIVE      ,2/10/93,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221320,4952,    ,0,0,0,0,0,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,7/31/08,485846,31,60,G11845,ACTIVE      ,2/9/11,43002,I C E (>500 HP) EM ELEC GEN-NAT GAS,  ,,221320,4952,    ,0.36,0.09,0.02,0.09,0,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,7/31/08,485847,31,60,G11844,ACTIVE      ,2/9/11,43002,I C E (>500 HP) EM ELEC GEN-NAT GAS,  ,,221320,4952,    ,0.36,0.09,0.02,0.09,0,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,2/11/11,518817,31,63,G13883,ACTIVE      ,6/17/11,40001,I C E (50-500 HP) N-EM STAT NAT GAS ONLY,  ,,221320,4952,    ,15,4,0.97,4,0,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,8/3/12,541131,31,50,G22797,ACTIVE      ,2/1/13,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221320,4952,    ,6.86,11.86,0.06,0.79,0.41,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,12/27/12,546190,31,50,G49206,ACTIVE      ,11/13/17,40702,I C E (>500 HP) N-EM STAT OTHER FUEL,  ,,221320,4952,    ,58,17,1,7,0,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,5/7/14,564074,31,50,G34165,ACTIVE      ,1/20/15,40702,I C E (>500 HP) N-EM STAT OTHER FUEL,  ,,221320,4952,    ,58,17,1,7,0,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,7/21/16,587472,31,63,G49207,ACTIVE      ,11/13/17,40002,I C E (>500 HP) N-EM STAT NAT GAS ONLY,  ,,221320,4952,    ,26,7,3,7,0,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,7/21/16,587473,31,63,G49208,ACTIVE      ,11/13/17,40002,I C E (>500 HP) N-EM STAT NAT GAS ONLY,  ,,221320,4952,    ,26,7,3,7,0,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,8/10/16,588033,31,63,G49209,ACTIVE      ,11/13/17,40002,I C E (>500 HP) N-EM STAT NAT GAS ONLY,  ,,221320,4952,    ,23,6,0,6,0,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,1/10/17,590828,31,10,G46553,ACTIVE      ,5/21/17,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221320,4952,    ,0.95,10.13,0.02,0.26,0.02,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,1/10/17,590945,31,10,G46554,ACTIVE      ,5/21/17,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221320,4952,    ,0.95,10.13,0.02,0.26,0.02,0
1703,EASTERN MUNICIPAL WATER DISTRICT,A,42565 AVENIDA ALVARADO,TEMECULA,CA,92590,    ,951,9283777,     ,NORMAN,ROZENSTRATEN,RV  ,483.6300049,3707.110107,3/12/19,611000,26,10,      ,            ,12/31/99,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,221320,4952,    ,5.87,10.09,0.05,0.75,0.01,0
1745,"L A CO.,DEPT OF PUBLIC WORKS, AVIATION",A,901 W ALONDRA BLVD,COMPTON,CA,90220,3599,310,6398140,     ,CARLOS ,DIAZ,LA  ,385.3900146,3750.300049,6/26/03,416854,31,96,F61776,ACTIVE      ,6/26/03,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,541611,4580,    ,0,0,0,0,0,0
1846,LOMA LINDA UNIV. MED.CTR. E.CAMPUS HOSP.,A,VARIOUS LOCATIONS IN SCAQMD,LOMA LINDA,CA,92354,3171,714,5584913,     ,DONNA,GURULE,SB  ,476.7980042,3767.341064,2/10/10,505687,31,10,G7398 ,ACTIVE      ,2/24/10,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,624190,8062,    ,0.42,0.53,0.02,0.03,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,7/2/93,282944,31,30,F5655 ,ACTIVE      ,3/5/97,41001,I C E (50-500 HP) N-EM PORT N-RENT N G,  ,,611210,8220,    ,1,1,0,1,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,2/2/96,311679,31,20,D97768,ACTIVE      ,4/4/96,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611210,8220,    ,0,0,0,0,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,2/2/96,311681,31,20,D97770,ACTIVE      ,4/4/96,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611210,8220,    ,0,0,0,0,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,6/30/98,343205,31,96,F15339,ACTIVE      ,8/11/98,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,611210,8220,    ,1,2,0,0,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,2/16/00,366252,31,30,F30204,ACTIVE      ,5/17/00,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611210,8220,    ,0,0,0,0,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,4/13/04,428784,31,10,F69538,ACTIVE      ,7/13/04,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611210,8220,    ,0,1,0,0,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,10/20/09,503176,31,63,G7135 ,ACTIVE      ,1/29/10,40002,I C E (>500 HP) N-EM STAT NAT GAS ONLY,  ,,611210,8220,    ,32,8,2,8,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,10/20/09,503177,31,63,G7136 ,ACTIVE      ,1/29/10,40002,I C E (>500 HP) N-EM STAT NAT GAS ONLY,  ,,611210,8220,    ,32,8,2,8,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,3/20/14,562495,31,96,G31301,ACTIVE      ,5/30/14,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,611210,8220,    ,0.28,1.37,0.02,0.04,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,2/1/19,610199,31,96,G56219,ACTIVE      ,2/17/19,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611210,8220,    ,0.06,0.16,0.01,0.01,0,0
1912,SADDLEBACK COMMUNITY COLLEGE DISTRICT,A,28000 MARGUERITE PKY,MISSION VIEJO,CA,92692,3699,949,5824820,     ,RAUL,VILLALBA,OR  ,437.9400024,3712.919922,10/3/19,616244,31,96,G59519,ACTIVE      ,11/8/19,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611210,8220,    ,0.06,0.21,0.01,0.01,0,0
1915,SEMPRA ENERGY (THE GAS CO),A,3050 LA JOLLA ST,ANAHEIM,CA,92806,    ,714,6345006,     ,FRANK,KALINOWSKI,OR  ,420.1099854,3746.870117,12/9/14,570853,31,10,G34749,ACTIVE      ,2/20/15,43001,I C E (50-500 HP) EM ELEC GEN-NAT GAS,  ,,221210,4923,    ,0.08,0.06,0,0.06,0,0
1939,SO ORANGE CO WASTEWATER AUTH-LAGUNA LIFT,A,515 FOREST AVE,LAGUNA BEACH,CA,92653,    ,949,4646634,     ,JASON,WALKER,OR  ,427.4089966,3711.707031,10/19/81,10680A,31,30,M30351,ACTIVE      ,4/18/83,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,921190,4941,    ,0,0,0,0,0,0
2044,"G B MFG INC/CALIF ACRYLIC, DBA CAL SPAS",A,1462-81 E NINTH ST,POMONA,CA,91766,3833,909,6238781,222,ADAM,KORALEWSKI,LA  ,432.9129944,3767.965088,11/15/16,589980,31,10,G48544,ACTIVE      ,10/2/17,44000,"EMERGENCY FIRE PUMP IC ENGINE,<500 HP",  ,,326191,3087,    ,0.06,0.16,0.01,0.01,0,0
2046,"LA CITY, DWP",A,18718 RAYEN ST,NORTHRIDGE,CA,91324,3820,213,3672433,     ,FRED       ,TESKA ,LA  ,358.0799866,3788.73999,11/29/05,451254,31,63,F82710,ACTIVE      ,6/20/06,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,484110,4941,    ,0,0,0,0,0,0
2063,"COSTA MESA CITY, FIRE STATION DEPT",A,2803 ROYAL PALM DR,COSTA MESA,CA,92626,3803,714,3277483,     ,BRUCE,COVEY,OR  ,414.5299988,3726.139893,11/7/17,598781,31,10,G49533,ACTIVE      ,12/2/17,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,922160,9224,    ,0.04,0.18,0,0,0,0
2124,ADVENTIST HEALTH GLENDALE,A,1505-09 WILSON TERRACE,GLENDALE,CA,91206,4007,818,4098135,     ,LUIS,DE LA CRUZ,LA  ,386.4809875,3779.236084,7/3/89,206491,31,19,D19503,ACTIVE      ,5/17/90,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,622110,8060,    ,0,0,0,0,0,0
2124,ADVENTIST HEALTH GLENDALE,A,1505-09 WILSON TERRACE,GLENDALE,CA,91206,4007,818,4098135,     ,LUIS,DE LA CRUZ,LA  ,386.4809875,3779.236084,9/28/90,238433,31,20,D33268,ACTIVE      ,10/30/90,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0,0,0,0,0,0
2124,ADVENTIST HEALTH GLENDALE,A,1505-09 WILSON TERRACE,GLENDALE,CA,91206,4007,818,4098135,     ,LUIS,DE LA CRUZ,LA  ,386.4809875,3779.236084,12/30/11,531471,31,63,G17539,ACTIVE      ,4/13/12,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,2.1,1.32,0.04,0.04,0,0
2124,ADVENTIST HEALTH GLENDALE,A,1505-09 WILSON TERRACE,GLENDALE,CA,91206,4007,818,4098135,     ,LUIS,DE LA CRUZ,LA  ,386.4809875,3779.236084,12/30/11,531472,31,63,G17538,ACTIVE      ,4/13/12,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0.99,6.58,0.13,0.09,0.07,0
2124,ADVENTIST HEALTH GLENDALE,A,1505-09 WILSON TERRACE,GLENDALE,CA,91206,4007,818,4098135,     ,LUIS,DE LA CRUZ,LA  ,386.4809875,3779.236084,12/30/11,531473,31,63,G17537,ACTIVE      ,4/13/12,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,1,3,0,0,0,0
2124,ADVENTIST HEALTH GLENDALE,A,1505-09 WILSON TERRACE,GLENDALE,CA,91206,4007,818,4098135,     ,LUIS,DE LA CRUZ,LA  ,386.4809875,3779.236084,4/11/12,536104,31,60,G20667,ACTIVE      ,9/25/12,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0.69,3.81,0.02,0.09,0,0
2124,ADVENTIST HEALTH GLENDALE,A,1505-09 WILSON TERRACE,GLENDALE,CA,91206,4007,818,4098135,     ,LUIS,DE LA CRUZ,LA  ,386.4809875,3779.236084,4/11/12,536106,31,60,G20668,ACTIVE      ,9/25/12,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0.69,3.81,0.02,0.09,0,0
2124,ADVENTIST HEALTH GLENDALE,A,1505-09 WILSON TERRACE,GLENDALE,CA,91206,4007,818,4098135,     ,LUIS,DE LA CRUZ,LA  ,386.4809875,3779.236084,4/11/12,536108,31,60,G20669,ACTIVE      ,9/25/12,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0.69,3.81,0.02,0.09,0,0
2173,SO CAL GAS CO,A,3530 E FOOTHILL BLVD,PASADENA,CA,91007,3118,714,6345006,     ,FRANK,KALINOWSKI,LA  ,400.6499939,3779.129883,10/17/96,321151,31,10,F6083 ,ACTIVE      ,3/27/97,43001,I C E (50-500 HP) EM ELEC GEN-NAT GAS,80,NON-CATALYTIC REDUCTION,221210,4925,    ,0,0,0,0,0,0
2212,"LA CITY, LA-GLENDALE WATER RECLAMATION",A,4600 COLORADO BLVD,LOS ANGELES,CA,90039,    ,213,4852397,     ,CURTIS,PAXTON,LA  ,382.5400085,3778.310059,11/17/04,436858,31,96,F71959,ACTIVE      ,11/17/04,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,221320,4952,    ,0,6,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603551,31,63,G54316,ACTIVE      ,9/27/18,44901,I C E (50-500 HP) EM FIRE FGHT-DIESEL,  ,,622110,8060,    ,0,1,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603552,31,63,G54317,ACTIVE      ,9/27/18,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,622110,8060,    ,1,2,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603556,31,63,G54318,ACTIVE      ,9/27/18,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,622110,8060,    ,0,1,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603561,31,63,G54319,ACTIVE      ,9/27/18,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0,2,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603563,31,63,G54498,ACTIVE      ,10/5/18,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,1,5,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603564,31,63,G54499,ACTIVE      ,10/5/18,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,622110,8060,    ,0,1,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603566,31,63,G54500,ACTIVE      ,10/5/18,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,622110,8060,    ,0,1,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603568,31,63,G54501,ACTIVE      ,10/5/18,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,622110,8060,    ,0,0,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603569,31,63,G54519,ACTIVE      ,10/5/18,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,622110,8060,    ,0,0,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603570,31,63,G54521,ACTIVE      ,10/5/18,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,622110,8060,    ,0.21,6.39,0.03,0.09,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,5/1/18,603571,31,63,G54520,ACTIVE      ,10/5/18,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,622110,8060,    ,0,0,0,0,0,0
2261,METROPOLITAN STATE HOSPITAL,A,11401 S BLOOMFIELD AVE,NORWALK,CA,90650,2015,562,6514376,     ,MICHELLE,HAMILTON,LA  ,401.0799866,3753.600098,8/15/18,606607,31,10,G55817,ACTIVE      ,1/19/19,43101,I C E (50-500 HP) EM ELEC GEN-OIL,  ,,622110,8060,    ,0.09,0.3,0,0.02,0,0
2287,"LA CITY, DEPT OF GEN SERVICES",A,19020 VANOWEN ST,RESEDA,CA,91335,    ,213,4737745,     ,LEE,MOORE,LA  ,357.4100037,3784.540039,11/24/04,437040,31,96,F72187,ACTIVE      ,11/24/04,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,238220,7538,    ,4,3,0,0,0,0
2300,PARAMOUNT CITY,A,15300 DOWNEY AVE,PARAMOUNT,CA,90723,    ,310,2202100,     ,HARRY,BABBITT,LA  ,393.5320129,3750.878906,4/12/96,314998,31,96,F3057 ,ACTIVE      ,10/9/96,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,921110,9100,    ,1,1,0,0,0,0
2316,CERRITOS COMMUNITY COLLEGE,A,11110 E ALONDRA BLVD,NORWALK,CA,90650,6296,562,8602451,2301,ROBERT K.,RIFFLE,LA  ,398.3420105,3750.022949,8/18/05,447804,31,96,F77414,ACTIVE      ,8/18/05,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611310,8222,    ,0,1,0,0,0,0
2316,CERRITOS COMMUNITY COLLEGE,A,11110 E ALONDRA BLVD,NORWALK,CA,90650,6296,562,8602451,2301,ROBERT K.,RIFFLE,LA  ,398.3420105,3750.022949,8/30/11,526759,31,96,G17347,ACTIVE      ,3/23/12,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611310,8222,    ,0.29,0.35,0.02,0.02,0,0
2316,CERRITOS COMMUNITY COLLEGE,A,11110 E ALONDRA BLVD,NORWALK,CA,90650,6296,562,8602451,2301,ROBERT K.,RIFFLE,LA  ,398.3420105,3750.022949,10/2/15,578682,31,96,G37834,ACTIVE      ,10/23/15,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,611310,8222,    ,0.06,0.35,0,0,0,0
2344,20TH CENTURY FOX FILM CORP,A,10201 W PICO BLVD BLDG 99,LOS ANGELES,CA,90035,    ,310,3694277,     ,DONALD ,ISHIHARA,LA  ,371.1499939,3768.969971,8/12/97,330888,31,96,F8683 ,ACTIVE      ,8/12/97,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,512110,7812,    ,0,3,0,0,0,0
2344,20TH CENTURY FOX FILM CORP,A,10201 W PICO BLVD BLDG 99,LOS ANGELES,CA,90035,    ,310,3694277,     ,DONALD ,ISHIHARA,LA  ,371.1499939,3768.969971,12/5/97,334760,31,96,F10750,ACTIVE      ,12/11/97,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,512110,7812,    ,0,0,0,0,0,0
2344,20TH CENTURY FOX FILM CORP,A,10201 W PICO BLVD BLDG 99,LOS ANGELES,CA,90035,    ,310,3694277,     ,DONALD ,ISHIHARA,LA  ,371.1499939,3768.969971,8/25/98,343910,31,96,F15663,ACTIVE      ,8/26/98,43901,I C E (50-500 HP) EM ELEC GEN-DIESEL,  ,,512110,7812,    ,0,1,0,0,0,0
2344,20TH CENTURY FOX FILM CORP,A,10201 W PICO BLVD BLDG 99,LOS ANGELES,CA,90035,    ,310,3694277,     ,DONALD ,ISHIHARA,LA  ,371.1499939,3768.969971,4/5/01,384793,31,96,F38725,ACTIVE      ,4/11/01,43902,I C E (>500 HP) EM ELEC GEN DIESEL,  ,,512110,7812,    ,4,3,0,0,0,0
